Series Name,Series Code,Country Name,Country Code,1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021]
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Argentina,ARG,9.13311056738961,7.93729155643076,8.20697907221228,5.83620070368526,-2.84520961057079,5.52668982715234,8.1110467707457,3.85017885156228,-3.38545704063269,-0.78899893905691,-4.40883968258557,-10.8944848285903,8.83704079576924,9.02957330068152,8.85165992013437,8.04715150043027,9.00765087504757,4.05723310346406,-5.91852507634947,10.1253981561002,6.00395169280579,-1.0264204544321,2.40532378079436,-2.51261532081394,2.73115982828944,-2.08032784377811,2.81850297775918,-2.61739646282038,-2.00086100285785,-9.94323513446069,10.3982494646904
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Australia,AUS,-0.383071892767745,0.42861956748601,4.04742526816615,3.98092334747493,3.88710629393142,3.85684122668562,3.91283547292693,4.61335689242107,4.95632450612884,3.90117137135968,2.04141733816161,3.99358986481653,3.1113982078941,4.21663327252608,3.15375271041142,2.74063570365783,3.77791678266478,3.5682700322582,1.87048696091408,2.20656631017093,2.3913851323057,3.902007806318,2.57875428825342,2.57901711177597,2.1527359059391,2.73054799209893,2.28218364248465,2.88304512347683,2.1713962244835,-0.0508853360838941,2.23621243944461
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Brazil,BRA,1.03218958549303,-0.54407204977727,4.9246900037071,5.85287036219013,4.22379363350413,2.20886405039022,3.39484598630671,0.338097901207306,0.467937566477133,4.38794944745618,1.38989640095637,3.05346185909312,1.14082899824888,5.75996463670954,3.20213206130431,3.96198871122617,6.06987060678338,5.09419544658736,-0.125812002161169,7.52822581815364,3.97442307944702,1.92117598576537,3.00482266944432,0.503955740242247,-3.54576339269425,-3.27591690782192,1.32286905404399,1.783666761634,1.22077782360842,-3.87867633397198,4.61942162067312
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Belarus,BLR,-1.19999557046027,-9.60000139597707,-7.60000184221087,-11.7000038975536,-10.4000004914994,2.80000465053934,11.4000054053548,8.39999142031991,3.39999916322964,5.80000344007455,4.72530599387508,5.04526748002185,7.04319255874692,11.4497431053961,9.40000152357688,9.99999481247372,8.6000065362481,10.1999994395436,0.199995310014472,7.79826682269731,5.37870744981015,1.68713553642841,1.00347084085645,1.72638485417002,-3.82957055828379,-2.52644643552364,2.53218350023035,3.14919759374963,1.40000000000001,-0.699607613645853,2.29987941172813
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Central African Republic,CAF,-0.552543005101867,-6.42407819946331,0.335275684646064,4.89994941000114,7.20004555751903,-4.00009296364789,5.29993601826074,4.70014237879329,3.59997490432274,-2.48943244028874,4.46473902640867,3.61654219150596,-5.39748521855877,5.99488422798696,0.908210514871953,4.77108543044105,4.60753485452025,2.05413096200485,8.58726042640994,4.63081843223307,4.19461533741989,5.05376125356918,-36.3919770983887,0.0810705153264877,4.33712103020231,4.75031684122342,4.52727821346231,3.78944359275462,3.09999999999999,0.899999996857062,0.900000006878756
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Canada,CAN,..,..,..,..,..,..,..,3.89615182909806,5.16291362410595,5.17763566824114,1.78997287991373,3.01805051224973,1.80151813598957,3.08698080915133,3.20420042827129,2.63430381378384,2.06940988808428,1.00762269545756,-2.92840016684549,3.08949461982786,3.14688137207058,1.76222254945881,2.3291225062102,2.87003607545671,0.659176863558869,1.00139441390405,3.03988022528195,2.77704055379553,1.87959202770178,-5.23302430280606,4.54088730942124
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Chile,CHL,7.80439218559768,11.1667077338972,6.58878382658956,5.03019797748942,8.93329586932387,6.80291659583787,7.3917392684331,4.18088662700669,-0.2736313981937,4.9716214882971,3.15403492459967,3.20279913520113,4.72324526861041,6.67425416822923,5.83704571917758,6.04999082563968,5.16823098528431,3.78939280635238,-1.11803723642878,5.85165102224047,6.22389678509138,6.15534001855494,3.30850824710085,1.79264947139259,2.15194249981184,1.75303874901438,1.35769537349597,3.99002947784489,0.77053958389908,-5.9782240617438,11.6682247016219
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,China,CHN,9.26278608462174,14.2245295924457,13.8837293020436,13.0368066326902,10.9539543420185,9.92255675288459,9.23677989169124,7.84595178733933,7.66165150045002,8.49009340601468,8.33573347821324,9.13363078988934,10.0380304808371,10.1136213778964,11.3945918098662,12.7209556651723,14.2308609332879,9.65067891934387,9.39872563258297,10.6358710645426,9.55083217886425,7.86373644864966,7.76615009763002,7.42576365632598,7.04132887877194,6.84876220493844,6.94720079330668,6.74977383254181,5.9505007536746,2.23970185692298,8.1097925807738
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Czechia,CZE,-11.6149423314776,-0.506542369615516,0.0619042687638398,2.90930943320329,6.50081352909872,4.26541664546846,-0.518331043362068,-0.356566596194511,1.38414894342924,4.00102863502944,3.04297656257042,1.56985532822202,3.58368845880418,4.81426100126959,6.60161752988951,6.76693268125427,5.57033885921025,2.68641195092762,-4.65733109171755,2.43490215904518,1.76035962445222,-0.785004299003617,-0.0459036735515213,2.26210289708078,5.38838083815307,2.5372845203138,5.16872430413071,3.22008806955105,3.02987866345279,-5.50296796125089,3.54422344266294
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Ethiopia,ETH,-7.13747970027428,-8.67248014788842,13.1428339765154,3.18996458217961,6.12751141376545,12.4261737774646,3.13390685087593,-3.45813913371742,5.16214582105535,6.07321747957957,8.30130632052328,1.51472570631101,-2.16135972205798,13.5726031368695,11.8187659466494,10.834727065877,11.4561670000236,10.7885216853725,8.80255319782566,12.5505383459308,11.1782962271641,8.64781163337416,10.5822700482672,10.2574929610051,10.3924630202334,9.43348265784402,9.56418964295607,6.81614779681703,8.3640856990789,6.05953088643369,5.63730300819225
